,XVal,YVal,ZVal
2384,-6.96,-7.26,-1.67
2385,-6.96,-7.26,-1.57
2386,-6.96,-7.16,-1.57
2387,-6.96,-7.45,-1.57
2388,-6.86,-7.26,-1.47
2389,-6.96,-7.26,-1.57
2390,-6.96,-7.26,-1.57
2391,-6.96,-7.26,-1.57
2392,-6.96,-7.26,-1.57
2393,-6.96,-7.26,-1.57
2394,-6.96,-7.26,-1.57
2395,-6.96,-7.45,-1.47
2396,-6.96,-7.26,-1.47
2397,-6.96,-7.26,-1.47
2398,-6.96,-7.26,-1.47
2399,-6.96,-7.26,-1.47
2400,-6.96,-7.26,-1.47
2401,-6.96,-7.26,-1.47
2402,-6.96,-7.26,-1.47
2403,-6.96,-7.45,-1.47
2404,-6.96,-7.45,-1.47
2405,-6.96,-7.26,-1.47
2406,-6.96,-7.26,-1.47
2407,-6.96,-7.26,-1.47
2408,-6.96,-7.26,-1.47
2409,-6.96,-7.26,-1.47
2410,-6.96,-7.45,-1.47
2411,-6.96,-7.45,-1.47
2412,-6.96,-7.45,-1.47
2413,-6.96,-7.45,-1.47
2414,-6.96,-7.45,-1.47
2415,-6.96,-7.26,-1.57
2416,-6.96,-7.26,-1.67
2417,-6.96,-7.26,-1.57
2418,-6.96,-7.26,-1.47
2419,-6.96,-7.26,-1.57
2420,-6.96,-7.26,-1.57
2421,-6.96,-7.26,-1.57
2422,-6.96,-7.26,-1.47
2423,-6.96,-7.26,-1.47
2424,-6.96,-7.26,-1.47
2425,-6.96,-7.26,-1.47
2426,-6.96,-7.45,-1.57
2427,-6.96,-7.45,-1.47
2428,-6.96,-7.45,-1.57
2429,-6.96,-7.45,-1.47
2430,-6.96,-7.45,-1.47
2431,-6.96,-7.26,-1.47
2432,-6.96,-7.26,-1.57
2433,-6.96,-7.45,-1.47
2434,-6.96,-7.45,-1.57
2435,-6.96,-7.26,-1.57
2436,-6.96,-7.26,-1.57
2437,-6.96,-7.45,-1.47
2438,-6.96,-7.45,-1.47
2439,-6.96,-7.45,-1.57
2440,-6.96,-7.45,-1.47
2441,-6.96,-7.45,-1.57
2442,-6.96,-7.45,-1.57
2443,-6.86,-7.45,-1.57
2444,-6.96,-7.45,-1.57
2445,-6.96,-7.26,-1.57
2446,-6.96,-7.26,-1.57
2447,-6.96,-7.26,-1.47
2448,-6.96,-7.26,-1.47
2449,-6.96,-7.26,-1.47
2450,-6.96,-7.26,-1.57
2451,-6.96,-7.26,-1.57
2452,-6.96,-7.26,-1.57
2453,-6.96,-7.26,-1.57
2454,-6.96,-7.26,-1.57
2455,-6.96,-7.26,-1.57
2456,-6.96,-7.26,-1.57
2457,-6.96,-7.45,-1.57
2458,-6.96,-7.26,-1.57
2459,-6.96,-7.26,-1.57
2460,-6.96,-7.26,-1.47
2461,-6.96,-7.26,-1.47
2462,-6.96,-7.26,-1.47
2463,-6.96,-7.45,-1.47
2464,-6.96,-7.26,-1.47
2465,-6.96,-7.26,-1.57
2466,-6.96,-7.26,-1.47
2467,-6.96,-7.26,-1.47
2468,-6.96,-7.26,-1.57
2469,-6.96,-7.26,-1.57
2470,-6.96,-7.26,-1.47
2471,-6.96,-7.26,-1.47
2472,-6.96,-7.26,-1.47
2473,-6.96,-7.26,-1.47
2474,-6.96,-7.26,-1.47
2475,-6.96,-7.26,-1.47
2476,-6.96,-7.45,-1.47
2477,-6.96,-7.45,-1.47
2478,-6.96,-7.45,-1.47
2479,-6.96,-7.45,-1.57
2480,-6.96,-7.26,-1.57
2481,-6.96,-7.26,-1.57
2482,-6.96,-7.16,-1.57
2483,-6.86,-7.26,-1.47
2484,-6.96,-7.45,-1.57
2485,-6.96,-7.16,-1.57
2486,-6.96,-7.26,-1.47
2487,-6.96,-7.26,-1.47
2488,-6.96,-7.26,-1.47
2489,-6.96,-7.26,-1.47
2490,-6.96,-7.45,-1.57
2491,-6.96,-7.26,-1.57
2492,-6.96,-7.26,-1.57
2493,-6.96,-7.45,-1.47
2494,-6.96,-7.26,-1.57
2495,-6.96,-7.26,-1.47
2496,-6.96,-7.26,-1.47
2497,-6.96,-7.26,-1.57
2498,-6.96,-7.26,-1.57
2499,-6.96,-7.26,-1.57
2500,-6.96,-7.26,-1.47
2501,-6.96,-7.26,-1.57
2502,-6.96,-7.26,-1.57
2503,-6.96,-7.26,-1.47
2504,-6.96,-7.26,-1.47
2505,-6.96,-7.26,-1.47
2506,-6.96,-7.26,-1.57
2507,-6.96,-7.45,-1.57
2508,-6.96,-7.26,-1.57
2509,-6.96,-7.45,-1.57
2510,-6.96,-7.26,-1.57
2511,-6.96,-7.26,-1.57
2512,-6.96,-7.26,-1.57
2513,-6.96,-7.26,-1.47
2514,-6.96,-7.45,-1.47
2515,-6.96,-7.45,-1.47
2516,-6.86,-7.45,-1.47
2517,-6.96,-7.26,-1.47
2518,-6.96,-7.26,-1.57
2519,-6.96,-7.26,-1.57
2520,-6.96,-7.26,-1.57
2521,-6.96,-7.26,-1.57
2522,-6.96,-7.26,-1.47
2523,-6.96,-7.26,-1.57
2524,-6.96,-7.26,-1.57
2525,-6.96,-7.26,-1.57
2526,-6.96,-7.26,-1.57
2527,-6.96,-7.26,-1.57
2528,-6.96,-7.26,-1.57
2529,-6.96,-7.26,-1.47
2530,-6.96,-7.45,-1.47
2531,-6.96,-7.26,-1.47
2532,-6.86,-7.45,-1.57
2533,-6.96,-7.26,-1.47
2534,-6.96,-7.16,-1.57
2535,-6.96,-7.26,-1.57
2536,-6.96,-7.45,-1.57
2537,-6.96,-7.26,-1.57
2538,-7.16,-7.26,-1.57
2539,-6.96,-7.45,-1.57
2540,-6.96,-7.45,-1.57
2541,-6.96,-7.45,-1.47
2542,-6.96,-7.45,-1.57
2543,-6.96,-7.45,-1.57
2544,-6.96,-7.26,-1.47
2545,-6.96,-7.26,-1.47
2546,-6.96,-7.26,-1.57
2547,-6.96,-7.26,-1.57
2548,-6.96,-7.26,-1.47
2549,-6.96,-7.45,-1.57
2550,-6.96,-7.45,-1.47
2551,-6.96,-7.45,-1.47
2552,-6.96,-7.45,-1.47
2553,-6.96,-7.26,-1.47
2554,-6.96,-7.45,-1.47
2555,-6.96,-7.45,-1.47
2556,-6.96,-7.45,-1.47
2557,-6.96,-7.45,-1.47
2558,-6.96,-7.16,-1.57
2559,-6.96,-7.45,-1.47
2560,-6.96,-7.45,-1.47
2561,-6.96,-7.45,-1.47
2562,-6.96,-7.26,-1.47
2563,-6.86,-7.45,-1.57
2564,-6.96,-7.45,-1.47
2565,-6.96,-7.45,-1.47
2566,-6.96,-7.45,-1.47
2567,-6.96,-7.45,-1.47
2568,-6.96,-7.45,-1.57
2569,-6.96,-7.45,-1.57
2570,-6.96,-7.45,-1.57
2571,-6.96,-7.45,-1.47
2572,-6.96,-7.45,-1.47
2573,-6.96,-7.45,-1.47
2574,-6.96,-7.16,-1.57
2575,-6.96,-7.26,-1.57
2576,-6.96,-7.26,-1.47
2577,-6.96,-7.26,-1.57
2578,-6.96,-7.26,-1.57
2579,-6.96,-7.26,-1.57
2580,-6.96,-7.45,-1.57
2581,-6.96,-7.45,-1.57
2582,-6.96,-7.45,-1.47
2583,-6.96,-7.26,-1.47
2584,-6.96,-7.26,-1.47
2585,-6.96,-7.26,-1.47
2586,-6.96,-7.45,-1.57
2587,-6.96,-7.26,-1.57
2588,-6.96,-7.26,-1.47
2589,-6.96,-7.26,-1.57
2590,-6.96,-7.26,-1.47
2591,-6.96,-7.26,-1.57
2592,-6.96,-7.26,-1.57
2593,-6.96,-7.26,-1.57
2594,-7.16,-7.45,-1.57
2595,-6.96,-7.26,-1.57
2596,-6.96,-7.26,-1.47
2597,-6.96,-7.26,-1.57
2598,-6.96,-7.26,-1.47
2599,-6.96,-7.26,-1.57
2600,-6.96,-7.26,-1.57
2601,-6.96,-7.26,-1.57
2602,-6.96,-7.26,-1.57
2603,-6.96,-7.26,-1.57
2604,-6.96,-7.45,-1.57
2605,-6.96,-7.45,-1.57
2606,-6.96,-7.45,-1.47
2607,-6.96,-7.26,-1.47
2608,-6.96,-7.26,-1.57
2609,-6.96,-7.26,-1.47
2610,-6.96,-7.26,-1.47
2611,-6.96,-7.26,-1.47
2612,-6.96,-7.26,-1.47
2613,-6.96,-7.26,-1.47
2614,-6.86,-7.26,-1.47
2615,-6.86,-7.45,-1.47
2616,-6.86,-7.45,-1.47
2617,-6.86,-7.45,-1.57
2618,-6.86,-7.45,-1.47
2619,-6.96,-7.45,-1.57
2620,-6.96,-7.45,-1.57
2621,-6.96,-7.45,-1.57
2622,-6.96,-7.26,-1.57
2623,-6.96,-7.26,-1.57
2624,-6.96,-7.26,-1.57
2625,-6.96,-7.26,-1.57
2626,-6.96,-7.26,-1.57
2627,-6.96,-7.26,-1.57
2628,-6.96,-7.26,-1.47
2629,-6.96,-7.26,-1.57
2630,-6.96,-7.45,-1.47
2631,-6.96,-7.45,-1.47
2632,-6.96,-7.26,-1.47
2633,-6.96,-7.26,-1.47
2634,-6.96,-7.45,-1.47
2635,-6.96,-7.45,-1.47
2636,-6.96,-7.45,-1.47
2637,-6.96,-7.45,-1.47
2638,-6.96,-7.45,-1.47
2639,-6.96,-7.26,-1.47
2640,-6.96,-7.26,-1.27
2641,-6.96,-7.26,-1.47
2642,-6.96,-7.45,-1.47
2643,-7.16,-7.45,-1.47
2644,-6.96,-7.26,-1.47
2645,-6.96,-7.26,-1.47
2646,-6.96,-7.26,-1.47
2647,-6.96,-7.26,-1.57
2648,-6.96,-7.26,-1.47
2649,-6.96,-7.26,-1.47
2650,-6.96,-7.26,-1.57
2651,-6.96,-7.26,-1.47
2652,-6.86,-7.45,-1.47
2653,-6.96,-7.26,-1.47
2654,-6.96,-7.26,-1.47
2655,-6.96,-7.26,-1.47
2656,-6.96,-7.26,-1.47
2657,-6.96,-7.26,-1.57
2658,-6.96,-7.45,-1.57
2659,-6.96,-7.26,-1.57
2660,-6.96,-7.26,-1.57
2661,-6.96,-7.26,-1.57
2662,-6.96,-7.26,-1.47
2663,-6.96,-7.16,-1.57
2664,-6.96,-7.26,-1.57
2665,-6.96,-7.26,-1.57
2666,-6.96,-7.26,-1.57
2667,-6.96,-7.26,-1.57
2668,-6.96,-7.26,-1.57
2669,-6.96,-7.45,-1.57
2670,-6.96,-7.26,-1.57
2671,-6.96,-7.26,-1.57
2672,-6.96,-7.26,-1.47
2673,-6.96,-7.26,-1.57
2674,-6.96,-7.45,-1.57
2675,-6.96,-7.26,-1.57
2676,-6.96,-7.45,-1.57
2677,-6.96,-7.26,-1.57
2678,-6.96,-7.26,-1.57
2679,-6.96,-7.26,-1.57
2680,-6.96,-7.26,-1.57
2681,-6.96,-7.26,-1.57
2682,-6.96,-7.26,-1.57
2683,-6.96,-7.26,-1.57
2684,-6.96,-7.26,-1.47
2685,-6.96,-7.45,-1.47
2686,-6.96,-7.26,-1.47
2687,-6.96,-7.45,-1.47
2688,-6.96,-7.45,-1.47
2689,-6.96,-7.26,-1.47
2690,-6.96,-7.45,-1.47
2691,-6.96,-7.45,-1.47
2692,-6.86,-7.26,-1.47
2693,-6.96,-7.26,-1.47
2694,-6.96,-7.45,-1.47
2695,-6.96,-7.45,-1.47
2696,-6.96,-7.26,-1.47
2697,-6.96,-7.45,-1.47
2698,-6.96,-7.26,-1.47
2699,-6.96,-7.45,-1.47
2700,-6.96,-7.26,-1.47
2701,-6.77,-7.45,-1.57
2702,-6.96,-7.45,-1.57
2703,-6.96,-7.26,-1.57
2704,-6.96,-7.45,-1.57
2705,-6.96,-7.45,-1.57
2706,-6.96,-7.26,-1.57
2707,-6.96,-7.16,-1.47
2708,-6.86,-7.45,-1.57
2709,-6.96,-7.45,-1.57
2710,-6.96,-7.45,-1.57
2711,-6.96,-7.45,-1.47
2712,-6.96,-7.26,-1.47
2713,-6.96,-7.45,-1.47
2714,-6.96,-7.45,-1.47
2715,-6.96,-7.26,-1.47
2716,-6.96,-7.26,-1.47
2717,-6.96,-7.45,-1.47
2718,-6.96,-7.45,-1.47
2719,-6.96,-7.45,-1.47
2720,-6.96,-7.26,-1.47
2721,-6.96,-7.45,-1.47
2722,-6.96,-7.45,-1.47
2723,-6.96,-7.45,-1.47
2724,-6.86,-7.45,-1.47
2725,-6.77,-7.45,-1.57
2726,-6.86,-7.26,-1.57
2727,-6.96,-7.26,-1.57
2728,-6.96,-7.26,-1.47
2729,-6.96,-7.26,-1.47
2730,-6.96,-7.45,-1.47
2731,-6.96,-7.45,-1.47
2732,-6.96,-7.45,-1.47
2733,-6.96,-7.45,-1.57
2734,-6.96,-7.45,-1.57
2735,-6.96,-7.26,-1.47
2736,-6.96,-7.26,-1.57
2737,-6.96,-7.26,-1.47
2738,-6.96,-7.16,-1.47
2739,-6.96,-7.26,-1.57
2740,-6.96,-7.16,-1.57
2741,-6.77,-7.26,-1.57
2742,-6.96,-7.26,-1.57
2743,-6.96,-7.26,-1.57
2744,-6.96,-7.26,-1.57
2745,-6.96,-7.26,-1.57
2746,-6.96,-7.26,-1.57
2747,-6.96,-7.26,-1.57
2748,-6.96,-7.26,-1.57
2749,-6.96,-7.26,-1.57
2750,-6.96,-7.26,-1.57
2751,-6.96,-7.26,-1.57
2752,-6.96,-7.16,-1.57
2753,-6.96,-7.26,-1.57
2754,-6.96,-7.26,-1.47
2755,-6.96,-7.26,-1.47
2756,-6.96,-7.26,-1.47
2757,-6.96,-7.26,-1.57
2758,-6.96,-7.26,-1.57
2759,-6.96,-7.26,-1.57
2760,-6.96,-7.26,-1.57
2761,-6.96,-7.45,-1.57
2762,-6.96,-7.45,-1.57
2763,-6.96,-7.26,-1.57
2764,-6.96,-7.26,-1.57
2765,-6.96,-7.26,-1.57
2766,-6.96,-7.26,-1.57
2767,-6.96,-7.26,-1.57
2768,-6.96,-7.26,-1.57
2769,-6.96,-7.26,-1.47
2770,-6.96,-7.26,-1.47
2771,-6.96,-7.26,-1.47
2772,-6.96,-7.45,-1.47
2773,-6.96,-7.26,-1.57
2774,-6.96,-7.26,-1.57
2775,-6.96,-7.26,-1.47
2776,-6.96,-7.26,-1.57
2777,-6.96,-7.45,-1.47
2778,-6.96,-7.45,-1.57
2779,-6.96,-7.45,-1.57
2780,-6.96,-7.45,-1.57
2781,-6.96,-7.45,-1.47
2782,-6.96,-7.45,-1.47
2783,-6.96,-7.45,-1.57
2784,-6.96,-7.45,-1.47
2785,-6.96,-7.45,-1.57
2786,-6.96,-7.45,-1.57
2787,-6.96,-7.45,-1.47
2788,-6.96,-7.45,-1.47
2789,-6.96,-7.45,-1.47
2790,-6.86,-7.45,-1.57
2791,-6.96,-7.45,-1.47
2792,-6.96,-7.45,-1.47
2793,-6.96,-7.45,-1.47
2794,-6.96,-7.45,-1.47
2795,-6.96,-7.45,-1.47
2796,-6.96,-7.45,-1.47
2797,-6.96,-7.45,-1.47
2798,-6.96,-7.45,-1.47
2799,-6.96,-7.45,-1.47
2800,-6.96,-7.45,-1.57
2801,-6.96,-7.45,-1.57
2802,-6.96,-7.26,-1.47
2803,-6.96,-7.45,-1.47
2804,-6.96,-7.45,-1.47
2805,-6.96,-7.26,-1.47
2806,-6.96,-7.26,-1.57
2807,-6.96,-7.45,-1.47
2808,-6.96,-7.45,-1.47
2809,-6.96,-7.26,-1.47
2810,-6.96,-7.45,-1.57
2811,-6.96,-7.45,-1.57
2812,-6.96,-7.45,-1.57
2813,-6.96,-7.26,-1.57
2814,-6.96,-7.26,-1.57
2815,-6.96,-7.26,-1.57
2816,-6.96,-7.16,-1.57
2817,-6.96,-7.26,-1.47
2818,-6.96,-7.26,-1.47
2819,-6.96,-7.45,-1.57
2820,-6.96,-7.45,-1.47
2821,-6.96,-7.26,-1.57
2822,-6.96,-7.26,-1.57
2823,-6.96,-7.45,-1.57
2824,-6.96,-7.26,-1.57
2825,-6.96,-7.26,-1.57
2826,-6.96,-7.26,-1.57
2827,-6.96,-7.26,-1.47
2828,-6.96,-7.26,-1.57
2829,-6.96,-7.26,-1.57
2830,-6.86,-7.26,-1.57
2831,-6.96,-7.26,-1.57
2832,-6.96,-7.16,-1.57
2833,-6.96,-7.26,-1.57
2834,-6.77,-7.26,-1.57
2835,-6.96,-7.26,-1.57
2836,-6.96,-7.26,-1.57
2837,-6.96,-7.26,-1.57
2838,-6.96,-7.26,-1.57
2839,-6.96,-7.26,-1.57
2840,-6.96,-7.26,-1.57
2841,-6.96,-7.16,-1.57
2842,-6.96,-7.26,-1.57
2843,-6.96,-7.26,-1.57
2844,-6.96,-7.26,-1.57
2845,-6.96,-7.26,-1.57
2846,-6.96,-7.26,-1.57
2847,-6.96,-7.26,-1.57
2848,-6.96,-7.26,-1.57
2849,-6.96,-7.26,-1.57
2850,-6.96,-7.26,-1.57
2851,-6.96,-7.26,-1.57
2852,-6.96,-7.26,-1.47
2853,-6.96,-7.26,-1.47
2854,-6.96,-7.45,-1.57
2855,-6.96,-7.45,-1.57
2856,-6.96,-7.26,-1.57
2857,-6.96,-7.26,-1.47
2858,-6.96,-7.45,-1.47
2859,-6.96,-7.45,-1.47
2860,-6.96,-7.45,-1.47
2861,-6.96,-7.45,-1.57
2862,-6.96,-7.45,-1.47
2863,-6.96,-7.45,-1.57
2864,-6.96,-7.45,-1.57
2865,-6.96,-7.45,-1.57
2866,-6.96,-7.26,-1.47
2867,-6.96,-7.45,-1.47
2868,-7.16,-7.45,-1.57
2869,-6.96,-7.45,-1.47
2870,-6.96,-7.45,-1.57
2871,-6.96,-7.45,-1.57
2872,-6.96,-7.26,-1.47
2873,-6.96,-7.26,-1.57
2874,-6.96,-7.45,-1.47
2875,-6.96,-7.45,-1.57
2876,-6.96,-7.45,-1.57
2877,-6.86,-7.45,-1.57
2878,-6.96,-7.45,-1.57
2879,-6.86,-7.45,-1.57
2880,-6.96,-7.26,-1.47
2881,-6.96,-7.16,-1.47
2882,-6.96,-7.45,-1.47
2883,-6.86,-7.45,-1.57
2884,-6.96,-7.45,-1.47
2885,-6.96,-7.45,-1.47
2886,-6.96,-7.45,-1.47
2887,-6.96,-7.45,-1.47
2888,-6.96,-7.26,-1.57
2889,-6.96,-7.45,-1.57
2890,-6.96,-7.26,-1.57
2891,-6.96,-7.45,-1.47
2892,-6.96,-7.45,-1.57
2893,-6.96,-7.45,-1.47
2894,-6.96,-7.26,-1.57
2895,-6.96,-7.45,-1.57
2896,-6.96,-7.45,-1.47
2897,-6.96,-7.45,-1.47
2898,-6.96,-7.16,-1.57
2899,-6.96,-7.26,-1.57
2900,-6.96,-7.26,-1.47
2901,-7.16,-7.26,-1.57
2902,-6.96,-7.26,-1.47
2903,-6.96,-7.45,-1.47
2904,-6.96,-7.26,-1.47
2905,-6.96,-7.16,-1.57
2906,-6.96,-7.26,-1.47
2907,-6.96,-7.45,-1.57
2908,-6.96,-7.26,-1.57
2909,-6.96,-7.26,-1.57
2910,-6.96,-7.26,-1.57
2911,-6.96,-7.26,-1.57
2912,-6.96,-7.26,-1.57
2913,-6.96,-7.26,-1.57
2914,-6.96,-7.26,-1.57
2915,-6.96,-7.26,-1.57
2916,-6.96,-7.26,-1.57
2917,-6.96,-7.26,-1.57
2918,-6.96,-7.26,-1.57
2919,-6.86,-7.26,-1.57
2920,-6.96,-7.26,-1.47
2921,-6.96,-7.16,-1.57
2922,-6.96,-7.26,-1.57
2923,-6.96,-7.26,-1.47
2924,-6.96,-7.26,-1.47
2925,-6.96,-7.26,-1.47
2926,-6.96,-7.26,-1.57
2927,-6.96,-7.26,-1.57
2928,-6.96,-7.26,-1.57
2929,-6.96,-7.26,-1.47
2930,-6.96,-7.26,-1.47
2931,-6.96,-7.45,-1.57
2932,-6.96,-7.26,-1.57
2933,-6.96,-7.45,-1.47
2934,-6.96,-7.26,-1.47
2935,-6.96,-7.26,-1.47
2936,-6.96,-7.26,-1.47
2937,-6.96,-7.45,-1.57
2938,-6.96,-7.26,-1.47
2939,-6.96,-7.45,-1.57
2940,-6.96,-7.26,-1.57
2941,-6.96,-7.45,-1.57
2942,-6.96,-7.26,-1.57
2943,-6.96,-7.45,-1.47
2944,-6.96,-7.26,-1.47
2945,-6.96,-7.45,-1.47
2946,-6.96,-7.45,-1.47
2947,-6.96,-7.45,-1.47
2948,-6.96,-7.45,-1.47
2949,-6.96,-7.26,-1.47
2950,-6.96,-7.26,-1.47
2951,-6.96,-7.45,-1.47
2952,-6.96,-7.26,-1.47
2953,-6.96,-7.45,-1.47
2954,-6.96,-7.45,-1.47
2955,-6.96,-7.45,-1.47
2956,-6.96,-7.45,-1.47
2957,-6.96,-7.45,-1.47
2958,-6.96,-7.45,-1.47
2959,-6.96,-7.45,-1.47
2960,-6.96,-7.45,-1.47
2961,-6.96,-7.26,-1.47
2962,-6.96,-7.26,-1.47
2963,-6.96,-7.45,-1.47
2964,-6.86,-7.26,-1.47
2965,-6.96,-7.45,-1.47
2966,-6.96,-7.45,-1.47
2967,-6.96,-7.45,-1.47
2968,-6.96,-7.45,-1.47
2969,-6.96,-7.45,-1.47
2970,-6.96,-7.16,-1.47
2971,-6.96,-7.45,-1.47
2972,-6.96,-7.45,-1.57
2973,-6.96,-7.45,-1.47
2974,-6.96,-7.45,-1.57
2975,-6.96,-7.45,-1.47
2976,-6.96,-7.45,-1.47
2977,-6.96,-7.45,-1.47
2978,-6.96,-7.45,-1.57
2979,-6.96,-7.45,-1.57
2980,-6.96,-7.26,-1.57
2981,-6.96,-7.26,-1.57
2982,-6.96,-7.26,-1.57
2983,-6.86,-7.26,-1.57
2984,-6.96,-7.26,-1.57
2985,-6.96,-7.26,-1.57
2986,-6.96,-7.26,-1.47
2987,-6.96,-7.45,-1.47
2988,-6.96,-7.26,-1.57
2989,-6.96,-7.26,-1.57
2990,-7.16,-7.26,-1.57
2991,-6.96,-7.26,-1.57
2992,-6.96,-7.26,-1.67
2993,-6.96,-7.26,-1.57
2994,-6.96,-7.45,-1.57
2995,-6.96,-7.26,-1.57
2996,-6.96,-7.26,-1.57
2997,-6.96,-7.26,-1.57
2998,-6.96,-7.26,-1.57
2999,-6.86,-7.26,-1.57
3000,-6.96,-7.26,-1.57
3001,-6.96,-7.26,-1.57
3002,-6.96,-7.45,-1.47
3003,-6.96,-7.26,-1.47
3004,-6.96,-7.26,-1.57
3005,-6.96,-7.45,-1.47
3006,-6.96,-7.26,-1.57
3007,-6.96,-7.26,-1.47
3008,-6.86,-7.45,-1.47
3009,-6.96,-7.26,-1.47
3010,-6.96,-7.45,-1.47
3011,-6.96,-7.45,-1.47
3012,-6.86,-7.45,-1.47
3013,-6.96,-7.26,-1.47
3014,-6.96,-7.26,-1.57
3015,-6.96,-7.26,-1.47
3016,-6.96,-7.45,-1.47
3017,-6.96,-7.26,-1.57
3018,-6.96,-7.45,-1.57
3019,-6.96,-7.26,-1.47
3020,-6.96,-7.26,-1.47
3021,-6.96,-7.45,-1.47
3022,-6.96,-7.26,-1.47
3023,-6.86,-7.26,-1.47
3024,-6.96,-7.26,-1.47
3025,-6.96,-7.26,-1.47
3026,-6.96,-7.55,-1.47
3027,-6.96,-7.45,-1.47
3028,-7.16,-7.45,-1.57
3029,-6.96,-7.45,-1.47
3030,-6.96,-7.45,-1.47
3031,-6.96,-7.45,-1.47
3032,-6.96,-7.45,-1.47
3033,-6.96,-7.45,-1.57
3034,-6.96,-7.45,-1.57
3035,-6.96,-7.45,-1.47
3036,-6.96,-7.45,-1.47
3037,-6.96,-7.45,-1.47
3038,-6.96,-7.26,-1.47
3039,-6.96,-7.45,-1.47
3040,-6.96,-7.45,-1.47
3041,-6.96,-7.45,-1.47
3042,-6.96,-7.45,-1.47
3043,-6.96,-7.45,-1.47
3044,-6.96,-7.45,-1.57
3045,-6.96,-7.45,-1.47
3046,-6.96,-7.45,-1.47
3047,-6.96,-7.45,-1.47
3048,-6.86,-7.45,-1.47
3049,-6.96,-7.45,-1.47
3050,-6.96,-7.45,-1.47
3051,-6.96,-7.45,-1.47
3052,-6.96,-7.45,-1.47
3053,-6.96,-7.45,-1.47
3054,-6.96,-7.26,-1.47
3055,-6.96,-7.26,-1.47
3056,-6.96,-7.26,-1.57
3057,-6.86,-7.26,-1.57
3058,-6.86,-7.26,-1.57
3059,-6.96,-7.26,-1.57
3060,-6.96,-7.26,-1.57
3061,-6.96,-7.45,-1.57
3062,-7.16,-7.45,-1.57
3063,-7.16,-7.26,-1.67
3064,-7.16,-7.45,-1.57
3065,-6.96,-7.45,-1.57
3066,-6.96,-7.26,-1.57
3067,-6.96,-7.26,-1.57
3068,-6.86,-7.26,-1.57
3069,-6.86,-7.26,-1.47
3070,-6.96,-7.45,-1.47
3071,-6.96,-7.45,-1.47
3072,-6.96,-7.26,-1.47
3073,-6.96,-7.26,-1.47
3074,-6.96,-7.26,-1.47
3075,-6.96,-7.26,-1.57
3076,-6.96,-7.45,-1.57
3077,-7.16,-7.26,-1.57
3078,-7.16,-7.26,-1.47
3079,-7.16,-7.45,-1.57
3080,-6.96,-7.26,-1.57
3081,-6.96,-7.45,-1.57
3082,-6.86,-7.45,-1.57
3083,-6.86,-7.45,-1.57
3084,-6.86,-7.26,-1.47
3085,-6.86,-7.45,-1.57
3086,-6.86,-7.45,-1.57
3087,-6.96,-7.26,-1.47
3088,-6.86,-7.26,-1.47
3089,-6.96,-7.26,-1.57
3090,-6.96,-7.26,-1.57
3091,-6.96,-7.26,-1.47
3092,-6.96,-7.26,-1.57
3093,-6.96,-7.26,-1.57
3094,-6.96,-7.26,-1.57
3095,-6.96,-7.26,-1.57
3096,-6.96,-7.26,-1.47
3097,-6.86,-7.26,-1.47
3098,-6.96,-7.26,-1.47
3099,-6.96,-7.26,-1.47
3100,-6.96,-7.26,-1.47
3101,-6.96,-7.26,-1.57
3102,-6.96,-7.26,-1.47
3103,-6.96,-7.26,-1.57
3104,-6.96,-7.26,-1.57
3105,-6.96,-7.26,-1.57
3106,-6.96,-7.45,-1.57
3107,-6.96,-7.45,-1.57
3108,-6.96,-7.45,-1.57
3109,-6.96,-7.45,-1.47
3110,-6.96,-7.45,-1.47
3111,-6.96,-7.26,-1.57
3112,-6.96,-7.26,-1.57
3113,-6.96,-7.26,-1.57
3114,-6.96,-7.26,-1.57
3115,-6.96,-7.26,-1.47
3116,-6.96,-7.45,-1.47
3117,-6.96,-7.45,-1.47
3118,-6.96,-7.26,-1.47
3119,-6.96,-7.26,-1.57
3120,-6.96,-7.26,-1.47
3121,-6.86,-7.45,-1.57
3122,-6.96,-7.26,-1.57
3123,-6.96,-7.26,-1.47
3124,-6.96,-7.45,-1.47
3125,-6.96,-7.45,-1.47
3126,-6.96,-7.45,-1.57
3127,-6.96,-7.45,-1.47
3128,-6.96,-7.26,-1.47
3129,-6.96,-7.26,-1.47
3130,-6.86,-7.45,-1.47
3131,-6.96,-7.26,-1.47
3132,-6.96,-7.26,-1.47
3133,-6.96,-7.26,-1.47
3134,-6.96,-7.45,-1.47
3135,-6.96,-7.26,-1.57
3136,-6.96,-7.45,-1.47
3137,-6.86,-7.45,-1.57
3138,-6.96,-7.45,-1.47
3139,-6.96,-7.45,-1.47
3140,-6.96,-7.45,-1.47
3141,-6.96,-7.26,-1.47
3142,-6.96,-7.26,-1.47
3143,-6.96,-7.26,-1.47
3144,-6.96,-7.45,-1.47
3145,-6.96,-7.26,-1.47
3146,-6.96,-7.45,-1.47
3147,-6.96,-7.26,-1.47
3148,-6.96,-7.26,-1.57
3149,-6.96,-7.45,-1.57
3150,-6.96,-7.26,-1.57
3151,-6.96,-7.26,-1.57
3152,-6.96,-7.26,-1.67
3153,-6.96,-7.26,-1.47
3154,-6.96,-7.16,-1.47
3155,-6.96,-7.26,-1.47
3156,-6.96,-7.26,-1.47
3157,-6.96,-7.26,-1.47
3158,-6.96,-7.26,-1.57
3159,-6.96,-7.26,-1.57
3160,-6.96,-7.26,-1.57
